"Plot Title: RLSF"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Attached (LGR S/N: 10592086, SEN S/N: 10592086)","Stopped (LGR S/N: 10592086, SEN S/N: 10592086)","End Of File (LGR S/N: 10592086, SEN S/N: 10592086)"
153,12/19/14 03:32:34 PM,1.52,,,
154,12/19/14 03:34:33 PM,1.53,,,
155,12/19/14 03:43:48 PM,1.54,,,
156,12/19/14 03:53:19 PM,1.55,,,
157,12/19/14 03:58:14 PM,1.56,,,
158,12/19/14 04:00:29 PM,1.57,,,
159,12/19/14 04:00:30 PM,1.58,,,
160,12/19/14 04:10:26 PM,1.59,,,
161,12/19/14 04:15:53 PM,1.60,,,
162,12/19/14 04:23:14 PM,1.61,,,
163,12/19/14 04:27:55 PM,1.62,,,
164,12/19/14 04:30:45 PM,1.63,,,
165,12/19/14 04:35:06 PM,1.64,,,
166,12/19/14 04:38:08 PM,1.65,,,
167,12/19/14 04:39:53 PM,1.66,,,
168,12/19/14 04:45:49 PM,1.67,,,
169,12/19/14 05:00:44 PM,1.68,,,
170,12/19/14 05:00:45 PM,1.69,,,
171,12/19/14 05:16:18 PM,1.70,,,
172,12/19/14 05:21:50 PM,1.71,,,
173,12/19/14 05:21:51 PM,1.72,,,
174,12/19/14 05:29:36 PM,1.73,,,
175,12/19/14 05:36:49 PM,1.74,,,
176,12/19/14 05:36:50 PM,1.75,,,
177,12/19/14 05:41:04 PM,1.76,,,
178,12/19/14 05:42:58 PM,1.77,,,
179,12/19/14 05:44:20 PM,1.78,,,
180,12/19/14 05:46:14 PM,1.79,,,
181,12/19/14 05:50:28 PM,1.80,,,
182,12/19/14 06:03:27 PM,1.81,,,
183,12/19/14 06:03:28 PM,1.82,,,
184,12/19/14 06:09:59 PM,1.83,,,
185,12/19/14 06:14:32 PM,1.84,,,
186,12/19/14 06:27:42 PM,1.85,,,
187,12/19/14 06:31:45 PM,1.86,,,
188,12/19/14 06:43:06 PM,1.87,,,
189,12/19/14 06:56:35 PM,1.88,,,
190,12/19/14 07:21:35 PM,1.89,,,
191,12/19/14 07:32:50 PM,1.90,,,
192,12/19/14 07:40:23 PM,1.91,,,
193,12/19/14 07:51:23 PM,1.92,,,
194,12/19/14 08:07:17 PM,1.93,,,
195,12/19/14 08:18:41 PM,1.94,,,
196,12/19/14 08:23:15 PM,1.95,,,
197,12/19/14 08:25:40 PM,1.96,,,
198,12/19/14 08:43:59 PM,1.97,,,
199,12/19/14 08:52:39 PM,1.98,,,
200,12/19/14 09:00:03 PM,1.99,,,
201,12/19/14 09:03:47 PM,2.00,,,
202,12/19/14 09:11:15 PM,2.01,,,
203,12/19/14 09:16:49 PM,2.02,,,
204,12/19/14 09:49:30 PM,2.03,,,
205,12/19/14 10:07:06 PM,2.04,,,
206,12/19/14 10:16:35 PM,2.05,,,
207,12/19/14 10:24:56 PM,2.06,,,
208,12/19/14 10:32:49 PM,2.07,,,
209,12/19/14 10:39:49 PM,2.08,,,
210,12/19/14 10:47:00 PM,2.09,,,
211,12/19/14 10:50:36 PM,2.10,,,
212,12/19/14 10:56:13 PM,2.11,,,
213,12/19/14 11:02:06 PM,2.12,,,
214,12/19/14 11:09:03 PM,2.13,,,
215,12/19/14 11:14:40 PM,2.14,,,
216,12/19/14 11:46:12 PM,2.15,,,
217,12/20/14 12:13:03 AM,2.16,,,
218,12/20/14 01:56:44 AM,2.17,,,
219,12/20/14 02:04:00 AM,2.18,,,
220,12/20/14 02:17:41 AM,2.19,,,
221,12/20/14 02:40:13 AM,2.20,,,
222,12/20/14 02:53:59 AM,2.21,,,
223,12/20/14 03:07:06 AM,2.22,,,
224,12/20/14 03:26:49 AM,2.23,,,
225,12/20/14 03:50:24 AM,2.24,,,
226,12/20/14 04:27:15 AM,2.25,,,
227,12/20/14 04:31:57 AM,2.26,,,
228,12/20/14 04:34:54 AM,2.27,,,
229,12/20/14 04:36:09 AM,2.28,,,
230,12/20/14 04:36:42 AM,2.29,,,
231,12/20/14 04:38:31 AM,2.30,,,
232,12/20/14 04:41:01 AM,2.31,,,
233,12/20/14 04:42:36 AM,2.32,,,
234,12/20/14 04:42:37 AM,2.33,,,
235,12/20/14 04:44:25 AM,2.34,,,
236,12/20/14 04:45:56 AM,2.35,,,
237,12/20/14 04:47:36 AM,2.36,,,
238,12/20/14 04:48:21 AM,2.37,,,
239,12/20/14 04:49:31 AM,2.38,,,
240,12/20/14 04:52:16 AM,2.39,,,
241,12/20/14 04:56:41 AM,2.40,,,
242,12/20/14 05:01:17 AM,2.41,,,
243,12/20/14 05:09:30 AM,2.42,,,
244,12/20/14 05:17:21 AM,2.43,,,
245,12/20/14 05:30:49 AM,2.44,,,
246,12/20/14 05:42:42 AM,2.45,,,
247,12/20/14 10:15:39 PM,2.46,,,
248,12/20/14 10:42:57 PM,2.47,,,
249,12/20/14 10:42:58 PM,2.48,,,
250,12/20/14 11:17:34 PM,2.49,,,
251,12/20/14 11:40:53 PM,2.50,,,
252,12/21/14 12:14:37 AM,2.51,,,
253,12/21/14 12:35:56 AM,2.52,,,
254,12/21/14 12:57:16 AM,2.53,,,
255,12/21/14 01:16:55 AM,2.54,,,
256,12/21/14 01:58:10 AM,2.55,,,
257,12/21/14 02:22:06 AM,2.56,,,
258,12/21/14 02:22:07 AM,2.57,,,
259,12/21/14 03:55:14 AM,2.58,,,
260,12/21/14 07:28:41 AM,2.59,,,
261,12/23/14 10:47:50 AM,,Logged,,
262,12/23/14 10:47:54 AM,2.59,,Logged,Logged
