"Plot Title: RLNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20521510, SEN S/N: 20521510)","Event, units (LGR S/N: 20521510, SEN S/N: 20521510)","Coupler Attached (LGR S/N: 20521510, SEN S/N: 20521510)","Host Connected (LGR S/N: 20521510, SEN S/N: 20521510)","Coupler Detached (LGR S/N: 20521510, SEN S/N: 20521510)","End Of File (LGR S/N: 20521510, SEN S/N: 20521510)"
111,02/09/20 03:30:00 PM,61.054,,,,,
112,02/09/20 03:45:00 PM,63.626,,,,,
113,02/09/20 04:00:00 PM,61.569,,,,,
114,02/09/20 04:15:00 PM,58.131,,,,,
115,02/09/20 04:30:00 PM,55.189,,,,,
116,02/09/20 04:45:00 PM,53.973,,,,,
117,02/09/20 05:00:00 PM,52.576,,,,,
118,02/09/20 05:15:00 PM,51.523,,,,,
119,02/09/20 05:30:00 PM,50.643,,,,,
120,02/09/20 05:45:00 PM,49.937,,,,,
121,02/09/20 06:00:00 PM,49.228,,,,,
122,02/09/20 06:15:00 PM,48.695,,,,,
123,02/09/20 06:30:00 PM,48.517,,,,,
124,02/09/20 06:45:00 PM,48.517,,,,,
125,02/09/20 07:00:00 PM,48.339,,,,,
126,02/09/20 07:15:00 PM,47.982,,,,,
127,02/09/20 07:30:00 PM,47.802,,,,,
128,02/09/20 07:45:00 PM,47.624,,,,,
129,02/09/20 08:00:00 PM,47.446,,,,,
130,02/09/20 08:15:00 PM,47.446,,,,,
131,02/09/20 08:30:00 PM,47.266,,,,,
132,02/09/20 08:45:00 PM,46.908,,,,,
133,02/09/20 09:00:00 PM,46.369,,,,,
134,02/09/20 09:15:00 PM,46.188,,,,,
135,02/09/20 09:30:00 PM,45.828,,,,,
136,02/09/20 09:45:00 PM,45.648,,,,,
137,02/09/20 10:00:00 PM,45.648,,,,,
138,02/09/20 10:15:00 PM,45.466,,,,,
139,02/09/20 10:30:00 PM,45.286,,,,,
140,02/09/20 10:45:00 PM,45.104,,,,,
141,02/09/20 11:00:00 PM,44.922,,,,,
142,02/09/20 11:15:00 PM,44.922,,,,,
143,02/09/20 11:30:00 PM,44.922,,,,,
144,02/09/20 11:45:00 PM,45.286,,,,,
145,02/10/20 12:00:00 AM,45.104,,,,,
146,02/10/20 12:15:00 AM,44.922,,,,,
147,02/10/20 12:30:00 AM,44.742,,,,,
148,02/10/20 12:45:00 AM,44.742,,,,,
149,02/10/20 01:00:00 AM,44.560,,,,,
150,02/10/20 01:15:00 AM,44.379,,,,,
151,02/10/20 01:30:00 AM,44.379,,,,,
152,02/10/20 01:45:00 AM,44.379,,,,,
153,02/10/20 02:00:00 AM,44.195,,,,,
154,02/10/20 02:15:00 AM,44.195,,,,,
155,02/10/20 02:30:00 AM,44.195,,,,,
156,02/10/20 02:45:00 AM,44.195,,,,,
157,02/10/20 03:00:00 AM,44.379,,,,,
158,02/10/20 03:15:00 AM,44.742,,,,,
159,02/10/20 03:30:00 AM,44.379,,,,,
160,02/10/20 03:45:00 AM,44.560,,,,,
161,02/10/20 04:00:00 AM,44.742,,,,,
162,02/10/20 04:15:00 AM,44.922,,,,,
163,02/10/20 04:30:00 AM,44.742,,,,,
164,02/10/20 04:45:00 AM,44.742,,,,,
165,02/10/20 05:00:00 AM,44.742,,,,,
166,02/10/20 05:15:00 AM,44.742,,,,,
167,02/10/20 05:30:00 AM,44.922,,,,,
168,02/10/20 05:45:00 AM,45.104,,,,,
169,02/10/20 06:00:00 AM,45.466,,,,,
170,02/10/20 06:15:00 AM,45.466,,,,,
171,02/10/20 06:30:00 AM,45.466,,,,,
172,02/10/20 06:45:00 AM,45.466,,,,,
173,02/10/20 07:00:00 AM,45.286,,,,,
174,02/10/20 07:15:00 AM,45.286,,,,,
175,02/10/20 07:30:00 AM,45.286,,,,,
176,02/10/20 07:45:00 AM,45.104,,,,,
177,02/10/20 08:00:00 AM,44.560,,,,,
178,02/10/20 08:15:00 AM,44.379,,,,,
179,02/10/20 08:30:00 AM,44.379,,,,,
180,02/10/20 08:45:00 AM,44.560,,,,,
181,02/10/20 09:00:00 AM,44.560,,,,,
182,02/10/20 09:15:00 AM,44.742,,,,,
183,02/10/20 09:30:00 AM,44.922,,,,,
184,02/10/20 09:45:00 AM,45.286,,,,,
185,02/10/20 10:00:00 AM,45.828,,,,,
186,02/10/20 10:15:00 AM,46.548,,,,,
187,02/10/20 10:30:00 AM,47.266,,,,,
188,02/10/20 10:45:00 AM,48.160,,,,,
189,02/10/20 11:00:00 AM,48.871,,,,,
190,02/10/20 11:15:00 AM,49.582,,,,,
191,02/10/20 11:30:00 AM,50.290,,,,,
192,02/10/20 11:45:00 AM,51.346,,,,,
193,02/10/20 12:00:00 PM,53.449,,,,,
194,02/10/20 12:15:00 PM,57.441,,,,,
195,02/10/20 12:30:00 PM,60.883,,,,,
196,02/10/20 12:45:00 PM,62.598,,,,,
197,02/10/20 01:00:00 PM,62.425,,,,,
198,02/10/20 01:15:00 PM,63.626,,,,,
199,02/10/20 01:30:00 PM,63.111,,,,,
200,02/10/20 01:45:00 PM,61.569,,,,,
201,02/10/20 02:00:00 PM,60.883,,,,,
202,02/10/20 02:15:00 PM,62.083,,,,,
203,02/10/20 02:30:00 PM,64.481,,,,,
204,02/10/20 02:45:00 PM,64.481,,,,,
205,02/10/20 03:00:00 PM,65.509,,,,,
206,02/10/20 03:15:00 PM,68.077,,,,,
207,02/10/20 03:30:00 PM,68.248,,,,,
208,02/10/20 03:45:00 PM,71.683,,,,,
209,02/10/20 04:00:00 PM,68.248,,,,,
210,02/10/20 04:15:00 PM,64.481,,,,,
211,02/10/20 04:30:00 PM,61.912,,,,,
212,02/10/20 04:45:00 PM,60.368,,,,,
213,02/10/20 05:00:00 PM,58.820,,,,,
214,02/10/20 05:15:00 PM,57.614,,,,,
215,02/10/20 05:30:00 PM,56.577,,,,,
216,02/10/20 05:45:00 PM,55.711,,,,,
217,02/10/20 06:00:00 PM,54.669,,,,,
218,02/10/20 06:15:00 PM,53.798,,,,,
219,02/10/20 06:30:00 PM,53.100,,,,,
220,02/10/20 06:45:00 PM,52.576,,,,,
221,02/10/20 07:00:00 PM,52.050,,,,,
222,02/10/20 07:15:00 PM,51.699,,,,,
223,02/10/20 07:30:00 PM,51.523,,,,,
224,02/10/20 07:45:00 PM,51.346,,,,,
225,02/10/20 08:00:00 PM,51.172,,,,,
226,02/10/20 08:15:00 PM,51.172,,,,,
227,02/10/20 08:30:00 PM,51.172,,,,,
228,02/10/20 08:45:00 PM,51.172,,,,,
229,02/10/20 09:00:00 PM,50.995,,,,,
230,02/10/20 09:15:00 PM,50.819,,,,,
231,02/10/20 09:30:00 PM,50.819,,,,,
232,02/10/20 09:45:00 PM,50.995,,,,,
233,02/10/20 10:00:00 PM,51.172,,,,,
234,02/10/20 10:15:00 PM,51.172,,,,,
235,02/10/20 10:30:00 PM,51.172,,,,,
236,02/10/20 10:45:00 PM,51.172,,,,,
237,02/10/20 11:00:00 PM,50.995,,,,,
238,02/10/20 11:15:00 PM,50.995,,,,,
239,02/10/20 11:30:00 PM,51.172,,,,,
240,02/10/20 11:45:00 PM,51.172,,,,,
241,02/11/20 12:00:00 AM,51.346,,,,,
242,02/11/20 12:15:00 AM,51.172,,,,,
243,02/11/20 12:30:00 AM,50.995,,,,,
244,02/11/20 12:45:00 AM,50.819,,,,,
245,02/11/20 01:00:00 AM,50.819,,,,,
246,02/11/20 01:15:00 AM,50.643,,,,,
247,02/11/20 01:30:00 AM,50.466,,,,,
248,02/11/20 01:45:00 AM,50.290,,,,,
249,02/11/20 02:00:00 AM,50.113,,,,,
250,02/11/20 02:15:00 AM,49.937,,,,,
251,02/11/20 02:30:00 AM,49.759,,,,,
252,02/11/20 02:45:00 AM,49.582,,,,,
253,02/11/20 03:00:00 AM,49.582,,,,,
254,02/11/20 03:15:00 AM,49.404,,,,,
255,02/11/20 03:30:00 AM,49.404,,,,,
256,02/11/20 03:45:00 AM,49.582,,,,,
257,02/11/20 04:00:00 AM,49.404,,,,,
258,02/11/20 04:15:00 AM,49.404,,,,,
259,02/11/20 04:30:00 AM,49.228,,,,,
260,02/11/20 04:45:00 AM,49.228,,,,,
261,02/11/20 05:00:00 AM,49.050,,,,,
262,02/11/20 05:15:00 AM,49.228,,,,,
263,02/11/20 05:30:00 AM,49.228,,,,,
264,02/11/20 05:45:00 AM,49.228,,,,,
265,02/11/20 06:00:00 AM,49.228,,,,,
266,02/11/20 06:15:00 AM,48.871,,,,,
267,02/11/20 06:30:00 AM,48.517,,,,,
268,02/11/20 06:45:00 AM,48.517,,,,,
269,02/11/20 07:00:00 AM,48.517,,,,,
270,02/11/20 07:15:00 AM,48.517,,,,,
271,02/11/20 07:30:00 AM,48.517,,,,,
272,02/11/20 07:45:00 AM,48.339,,,,,
273,02/11/20 08:00:00 AM,48.339,,,,,
274,02/11/20 08:15:00 AM,48.517,,,,,
275,02/11/20 08:30:00 AM,48.517,,,,,
276,02/11/20 08:45:00 AM,48.517,,,,,
277,02/11/20 09:00:00 AM,49.050,,,,,
278,02/11/20 09:15:00 AM,49.582,,,,,
279,02/11/20 09:30:00 AM,49.759,,,,,
280,02/11/20 09:45:00 AM,49.937,,,,,
281,02/11/20 10:00:00 AM,50.290,,,,,
282,02/11/20 10:15:00 AM,50.643,,,,,
283,02/11/20 10:30:00 AM,51.172,,,,,
284,02/11/20 10:45:00 AM,51.874,,,,,
285,02/11/20 11:00:00 AM,52.750,,,,,
286,02/11/20 11:15:00 AM,53.973,,,,,
287,02/11/20 11:30:00 AM,54.842,,,,,
288,02/11/20 11:45:00 AM,56.057,,,,,
289,02/11/20 12:00:00 PM,58.303,,,,,
290,02/11/20 12:15:00 PM,62.254,,,,,
291,02/11/20 12:30:00 PM,65.338,,,,,
292,02/11/20 12:45:00 PM,66.537,,,,,
293,02/11/20 01:00:00 PM,65.851,,,,,
294,02/11/20 01:15:00 PM,66.708,,,,,
295,02/11/20 01:30:00 PM,66.537,,,,,
296,02/11/20 01:45:00 PM,64.652,,,,,
297,02/11/20 02:00:00 PM,63.968,,,,,
298,02/11/20 02:15:00 PM,65.338,,,,,
299,02/11/20 02:30:00 PM,67.221,,,,,
300,02/11/20 02:45:00 PM,67.221,,,,,
301,02/11/20 03:00:00 PM,68.592,,,,,
302,02/11/20 03:15:00 PM,71.512,,,,,
303,02/11/20 03:30:00 PM,72.372,,,,,
304,02/11/20 03:45:00 PM,75.312,,,,,
305,02/11/20 04:00:00 PM,71.168,,,,,
306,02/11/20 04:15:00 PM,67.392,,,,,
307,02/11/20 04:30:00 PM,65.167,,,,,
308,02/11/20 04:45:00 PM,63.455,,,,,
309,02/11/20 05:00:00 PM,61.912,,,,,
310,02/11/20 05:15:00 PM,60.712,,,,,
311,02/11/20 05:30:00 PM,59.508,,,,,
312,02/11/20 05:45:00 PM,58.303,,,,,
313,02/11/20 06:00:00 PM,57.268,,,,,
314,02/11/20 06:15:00 PM,56.230,,,,,
315,02/11/20 06:30:00 PM,55.537,,,,,
316,02/11/20 06:45:00 PM,54.842,,,,,
317,02/11/20 07:00:00 PM,54.495,,,,,
318,02/11/20 07:15:00 PM,53.973,,,,,
319,02/11/20 07:30:00 PM,53.449,,,,,
320,02/11/20 07:45:00 PM,53.100,,,,,
321,02/11/20 08:00:00 PM,52.925,,,,,
322,02/11/20 08:15:00 PM,52.750,,,,,
323,02/11/20 08:30:00 PM,52.576,,,,,
324,02/11/20 08:45:00 PM,52.576,,,,,
325,02/11/20 09:00:00 PM,52.401,,,,,
326,02/11/20 09:15:00 PM,52.401,,,,,
327,02/11/20 09:30:00 PM,52.401,,,,,
328,02/11/20 09:45:00 PM,52.401,,,,,
329,02/11/20 10:00:00 PM,52.401,,,,,
330,02/11/20 10:15:00 PM,52.225,,,,,
331,02/11/20 10:30:00 PM,52.225,,,,,
332,02/11/20 10:45:00 PM,52.225,,,,,
333,02/11/20 11:00:00 PM,52.225,,,,,
334,02/11/20 11:15:00 PM,52.225,,,,,
335,02/11/20 11:30:00 PM,52.050,,,,,
336,02/11/20 11:45:00 PM,51.874,,,,,
337,02/12/20 12:00:00 AM,51.874,,,,,
338,02/12/20 12:15:00 AM,51.699,,,,,
339,02/12/20 12:30:00 AM,51.874,,,,,
340,02/12/20 12:45:00 AM,51.874,,,,,
341,02/12/20 01:00:00 AM,51.874,,,,,
342,02/12/20 01:15:00 AM,51.874,,,,,
343,02/12/20 01:30:00 AM,51.874,,,,,
344,02/12/20 01:45:00 AM,51.874,,,,,
345,02/12/20 02:00:00 AM,52.050,,,,,
346,02/12/20 02:15:00 AM,52.050,,,,,
347,02/12/20 02:30:00 AM,52.050,,,,,
348,02/12/20 02:45:00 AM,51.699,,,,,
349,02/12/20 03:00:00 AM,51.523,,,,,
350,02/12/20 03:15:00 AM,51.346,,,,,
351,02/12/20 03:30:00 AM,51.346,,,,,
352,02/12/20 03:45:00 AM,51.172,,,,,
353,02/12/20 04:00:00 AM,51.172,,,,,
354,02/12/20 04:15:00 AM,50.995,,,,,
355,02/12/20 04:30:00 AM,50.819,,,,,
356,02/12/20 04:45:00 AM,50.819,,,,,
357,02/12/20 05:00:00 AM,50.643,,,,,
358,02/12/20 05:15:00 AM,50.466,,,,,
359,02/12/20 05:30:00 AM,50.113,,,,,
360,02/12/20 05:45:00 AM,49.582,,,,,
361,02/12/20 06:00:00 AM,49.050,,,,,
362,02/12/20 06:15:00 AM,48.871,,,,,
363,02/12/20 06:30:00 AM,48.517,,,,,
364,02/12/20 06:45:00 AM,48.339,,,,,
365,02/12/20 07:00:00 AM,48.160,,,,,
366,02/12/20 07:15:00 AM,47.982,,,,,
367,02/12/20 07:30:00 AM,47.982,,,,,
368,02/12/20 07:45:00 AM,48.871,,,,,
369,02/12/20 08:00:00 AM,49.937,,,,,
370,02/12/20 08:15:00 AM,50.290,,,,,
371,02/12/20 08:30:00 AM,50.113,,,,,
372,02/12/20 08:45:00 AM,49.937,,,,,
373,02/12/20 09:00:00 AM,49.937,,,,,
374,02/12/20 09:15:00 AM,49.582,,,,,
375,02/12/20 09:30:00 AM,49.050,,,,,
376,02/12/20 09:45:00 AM,48.871,,,,,
377,02/12/20 10:00:00 AM,49.050,,,,,
378,02/12/20 10:15:00 AM,49.582,,,,,
379,02/12/20 10:30:00 AM,50.113,,,,,
380,02/12/20 10:45:00 AM,50.995,,,,,
381,02/12/20 11:00:00 AM,51.523,,,,,
382,02/12/20 11:15:00 AM,52.050,,,,,
383,02/12/20 11:30:00 AM,53.100,,,,,
384,02/12/20 11:45:00 AM,54.322,,,,,
385,02/12/20 12:00:00 PM,56.923,,,,,
386,02/12/20 12:15:00 PM,61.569,,,,,
387,02/12/20 12:30:00 PM,65.167,,,,,
388,02/12/20 12:45:00 PM,66.366,,,,,
389,02/12/20 01:00:00 PM,64.825,,,,,
390,02/12/20 01:15:00 PM,65.167,,,,,
391,02/12/20 01:30:00 PM,64.481,,,,,
392,02/12/20 01:45:00 PM,62.598,,,,,
393,02/12/20 02:00:00 PM,61.569,,,,,
394,02/12/20 02:15:00 PM,62.769,,,,,
395,02/12/20 02:30:00 PM,65.338,,,,,
396,02/12/20 02:45:00 PM,66.708,,,,,
397,02/12/20 03:00:00 PM,68.421,,,,,
398,02/12/20 03:15:00 PM,70.480,,,,,
399,02/12/20 03:30:00 PM,70.308,,,,,
400,02/12/20 03:45:00 PM,71.856,,,,,
401,02/12/20 04:00:00 PM,68.077,,,,,
402,02/12/20 04:15:00 PM,62.598,,,,,
403,02/12/20 04:30:00 PM,59.851,,,,,
404,02/12/20 04:45:00 PM,57.614,,,,,
405,02/12/20 05:00:00 PM,56.230,,,,,
406,02/12/20 05:15:00 PM,55.364,,,,,
407,02/12/20 05:30:00 PM,54.669,,,,,
408,02/12/20 05:45:00 PM,53.798,,,,,
409,02/12/20 06:00:00 PM,52.925,,,,,
410,02/12/20 06:15:00 PM,52.225,,,,,
411,02/12/20 06:30:00 PM,51.523,,,,,
412,02/12/20 06:45:00 PM,50.995,,,,,
413,02/12/20 07:00:00 PM,50.290,,,,,
414,02/12/20 07:15:00 PM,50.113,,,,,
415,02/12/20 07:30:00 PM,49.582,,,,,
416,02/12/20 07:45:00 PM,49.050,,,,,
417,02/12/20 08:00:00 PM,48.517,,,,,
418,02/12/20 08:15:00 PM,48.517,,,,,
419,02/12/20 08:30:00 PM,48.339,,,,,
420,02/12/20 08:45:00 PM,48.339,,,,,
421,02/12/20 09:00:00 PM,48.339,,,,,
422,02/12/20 09:15:00 PM,48.339,,,,,
423,02/12/20 09:30:00 PM,48.160,,,,,
424,02/12/20 09:45:00 PM,48.160,,,,,
425,02/12/20 10:00:00 PM,47.982,,,,,
426,02/12/20 10:15:00 PM,47.802,,,,,
427,02/12/20 10:30:00 PM,47.802,,,,,
428,02/12/20 10:45:00 PM,47.624,,,,,
429,02/12/20 11:00:00 PM,47.266,,,,,
430,02/12/20 11:15:00 PM,47.088,,,,,
431,02/12/20 11:30:00 PM,46.908,,,,,
432,02/12/20 11:45:00 PM,46.728,,,,,
433,02/13/20 12:00:00 AM,46.369,,,,,
434,02/13/20 12:15:00 AM,46.008,,,,,
435,02/13/20 12:30:00 AM,46.008,,,,,
436,02/13/20 12:45:00 AM,45.648,,,,,
437,02/13/20 01:00:00 AM,45.286,,,,,
438,02/13/20 01:15:00 AM,44.379,,,,,
439,02/13/20 01:30:00 AM,43.282,,,,,
440,02/13/20 01:45:00 AM,42.732,,,,,
441,02/13/20 02:00:00 AM,42.548,,,,,
442,02/13/20 02:15:00 AM,41.994,,,,,
443,02/13/20 02:30:00 AM,41.439,,,,,
444,02/13/20 02:45:00 AM,40.881,,,,,
445,02/13/20 03:00:00 AM,40.509,,,,,
446,02/13/20 03:15:00 AM,40.321,,,,,
447,02/13/20 03:30:00 AM,40.321,,,,,
448,02/13/20 03:45:00 AM,40.696,,,,,
449,02/13/20 04:00:00 AM,41.439,,,,,
450,02/13/20 04:15:00 AM,41.810,,,,,
451,02/13/20 04:30:00 AM,42.179,,,,,
452,02/13/20 04:45:00 AM,42.363,,,,,
453,02/13/20 05:00:00 AM,42.915,,,,,
454,02/13/20 05:15:00 AM,43.466,,,,,
455,02/13/20 05:30:00 AM,43.831,,,,,
456,02/13/20 05:45:00 AM,44.013,,,,,
457,02/13/20 06:00:00 AM,44.195,,,,,
458,02/13/20 06:15:00 AM,44.195,,,,,
459,02/13/20 06:30:00 AM,44.379,,,,,
460,02/13/20 06:45:00 AM,44.379,,,,,
461,02/13/20 07:00:00 AM,44.379,,,,,
462,02/13/20 07:15:00 AM,44.379,,,,,
463,02/13/20 07:30:00 AM,44.560,,,,,
464,02/13/20 07:45:00 AM,44.560,,,,,
465,02/13/20 08:00:00 AM,44.922,,,,,
466,02/13/20 08:15:00 AM,45.104,,,,,
467,02/13/20 08:30:00 AM,45.104,,,,,
468,02/13/20 08:45:00 AM,45.286,,,,,
469,02/13/20 09:00:00 AM,45.648,,,,,
470,02/13/20 09:15:00 AM,46.369,,,,,
471,02/13/20 09:30:00 AM,47.266,,,,,
472,02/13/20 09:45:00 AM,47.802,,,,,
473,02/13/20 10:00:00 AM,47.802,,,,,
474,02/13/20 10:15:00 AM,47.266,,,,,
475,02/13/20 10:30:00 AM,47.088,,,,,
476,02/13/20 10:45:00 AM,47.266,,,,,
477,02/13/20 11:00:00 AM,47.624,,,,,
478,02/13/20 11:15:00 AM,48.339,,,,,
479,02/13/20 11:30:00 AM,48.871,,,,,
480,02/13/20 11:45:00 AM,49.759,,,,,
481,02/13/20 12:00:00 PM,51.699,,,,,
482,02/13/20 12:15:00 PM,55.537,,,,,
483,02/13/20 12:30:00 PM,55.884,,,,,
484,02/13/20 12:45:00 PM,55.189,,,,,
485,02/13/20 01:00:00 PM,55.711,,,,,
486,02/13/20 01:15:00 PM,57.096,,,,,
487,02/13/20 01:30:00 PM,56.057,,,,,
488,02/13/20 01:45:00 PM,53.973,,,,,
489,02/13/20 02:00:00 PM,52.401,,,,,
490,02/13/20 02:15:00 PM,51.699,,,,,
491,02/13/20 02:30:00 PM,52.050,,,,,
492,02/13/20 02:45:00 PM,52.576,,,,,
493,02/13/20 03:00:00 PM,52.750,,,,,
494,02/13/20 03:15:00 PM,52.576,,,,,
495,02/13/20 03:30:00 PM,53.449,,,,,
496,02/13/20 03:45:00 PM,58.647,,,,,
497,02/13/20 04:00:00 PM,58.820,,,,,
498,02/13/20 04:15:00 PM,55.017,,,,,
499,02/13/20 04:30:00 PM,53.449,,,,,
500,02/13/20 04:45:00 PM,52.401,,,,,
501,02/13/20 05:00:00 PM,51.172,,,,,
502,02/13/20 05:15:00 PM,49.937,,,,,
503,02/13/20 05:30:00 PM,48.517,,,,,
504,02/13/20 05:45:00 PM,47.624,,,,,
505,02/13/20 06:00:00 PM,46.908,,,,,
506,02/13/20 06:15:00 PM,46.008,,,,,
507,02/13/20 06:30:00 PM,44.922,,,,,
508,02/13/20 06:45:00 PM,44.560,,,,,
509,02/13/20 07:00:00 PM,44.742,,,,,
510,02/13/20 07:15:00 PM,44.922,,,,,
511,02/13/20 07:30:00 PM,44.560,,,,,
512,02/13/20 07:45:00 PM,44.013,,,,,
513,02/13/20 08:00:00 PM,43.648,,,,,
514,02/13/20 08:15:00 PM,43.099,,,,,
515,02/13/20 08:30:00 PM,42.548,,,,,
516,02/13/20 08:45:00 PM,41.994,,,,,
517,02/13/20 09:00:00 PM,41.254,,,,,
518,02/13/20 09:15:00 PM,41.067,,,,,
519,02/13/20 09:30:00 PM,40.881,,,,,
520,02/13/20 09:45:00 PM,40.881,,,,,
521,02/13/20 10:00:00 PM,41.067,,,,,
