"Plot Title: 10592087"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592087, SEN S/N: 10592087)","Coupler Attached (LGR S/N: 10592087, SEN S/N: 10592087)","Stopped (LGR S/N: 10592087, SEN S/N: 10592087)","End Of File (LGR S/N: 10592087, SEN S/N: 10592087)"
116,11/01/14 08:50:25 AM,1.15,,,
117,11/01/14 08:54:11 AM,1.16,,,
118,11/01/14 08:56:51 AM,1.17,,,
119,11/01/14 09:00:26 AM,1.18,,,
120,11/01/14 09:05:39 AM,1.19,,,
121,11/01/14 09:47:31 AM,1.20,,,
122,11/01/14 09:59:56 AM,1.21,,,
123,11/01/14 10:04:37 AM,1.22,,,
124,11/01/14 10:08:23 AM,1.23,,,
125,11/01/14 10:14:02 AM,1.24,,,
126,11/01/14 10:32:47 AM,1.25,,,
127,11/01/14 10:54:03 AM,1.26,,,
128,11/01/14 10:58:41 AM,1.27,,,
129,11/01/14 11:27:09 AM,1.28,,,
130,11/05/14 10:34:28 AM,,Logged,,
131,11/05/14 10:34:30 AM,1.28,,Logged,Logged
