"Plot Title: LC RRG"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592081, SEN S/N: 10592081)","Coupler Attached (LGR S/N: 10592081, SEN S/N: 10592081)","Stopped (LGR S/N: 10592081, SEN S/N: 10592081)","End Of File (LGR S/N: 10592081, SEN S/N: 10592081)"
54,12/19/14 12:15:40 PM,0.53,,,
55,12/19/14 12:18:40 PM,0.54,,,
56,12/19/14 12:23:12 PM,0.55,,,
57,12/19/14 12:33:39 PM,0.56,,,
58,12/19/14 12:36:44 PM,0.57,,,
59,12/19/14 12:38:47 PM,0.58,,,
60,12/19/14 12:41:33 PM,0.59,,,
61,12/19/14 12:43:53 PM,0.60,,,
62,12/19/14 12:45:47 PM,0.61,,,
63,12/19/14 12:46:23 PM,0.62,,,
64,12/19/14 12:46:58 PM,0.63,,,
65,12/19/14 12:47:45 PM,0.64,,,
66,12/19/14 12:49:17 PM,0.65,,,
67,12/19/14 12:50:29 PM,0.66,,,
68,12/19/14 12:51:35 PM,0.67,,,
69,12/19/14 12:52:28 PM,0.68,,,
70,12/19/14 12:53:36 PM,0.69,,,
71,12/19/14 12:54:04 PM,0.70,,,
72,12/19/14 12:54:05 PM,0.71,,,
73,12/19/14 12:54:42 PM,0.72,,,
74,12/19/14 12:55:04 PM,0.73,,,
75,12/19/14 12:55:28 PM,0.74,,,
76,12/19/14 12:55:47 PM,0.75,,,
77,12/19/14 12:56:13 PM,0.76,,,
78,12/19/14 12:56:40 PM,0.77,,,
79,12/19/14 12:57:08 PM,0.78,,,
80,12/19/14 12:57:37 PM,0.79,,,
81,12/19/14 12:58:13 PM,0.80,,,
82,12/19/14 12:58:39 PM,0.81,,,
83,12/19/14 12:59:11 PM,0.82,,,
84,12/19/14 12:59:31 PM,0.83,,,
85,12/19/14 12:59:32 PM,0.84,,,
86,12/19/14 01:00:00 PM,0.85,,,
87,12/19/14 01:00:29 PM,0.86,,,
88,12/19/14 01:00:30 PM,0.87,,,
89,12/19/14 01:01:13 PM,0.88,,,
90,12/19/14 01:01:59 PM,0.89,,,
91,12/19/14 01:02:57 PM,0.90,,,
92,12/19/14 01:03:52 PM,0.91,,,
93,12/19/14 01:03:53 PM,0.92,,,
94,12/19/14 01:04:50 PM,0.93,,,
95,12/19/14 01:05:40 PM,0.94,,,
96,12/19/14 01:06:48 PM,0.95,,,
97,12/19/14 01:07:50 PM,0.96,,,
98,12/19/14 01:09:09 PM,0.97,,,
99,12/19/14 01:10:18 PM,0.98,,,
100,12/19/14 01:10:19 PM,0.99,,,
101,12/19/14 01:12:01 PM,1.00,,,
102,12/19/14 01:14:21 PM,1.01,,,
103,12/19/14 01:14:22 PM,1.02,,,
104,12/19/14 01:17:11 PM,1.03,,,
105,12/19/14 01:20:19 PM,1.04,,,
106,12/19/14 01:25:28 PM,1.05,,,
107,12/19/14 01:28:39 PM,1.06,,,
108,12/19/14 01:28:40 PM,1.07,,,
109,12/19/14 01:35:29 PM,1.08,,,
110,12/19/14 01:47:34 PM,1.09,,,
111,12/19/14 02:03:26 PM,1.10,,,
112,12/19/14 02:10:10 PM,1.11,,,
113,12/19/14 02:12:47 PM,1.12,,,
114,12/19/14 02:15:27 PM,1.13,,,
115,12/19/14 02:17:20 PM,1.14,,,
116,12/19/14 02:19:59 PM,1.15,,,
117,12/19/14 02:22:53 PM,1.16,,,
118,12/19/14 02:28:04 PM,1.17,,,
119,12/19/14 02:28:05 PM,1.18,,,
120,12/19/14 02:44:40 PM,1.19,,,
121,12/19/14 02:47:55 PM,1.20,,,
122,12/19/14 02:47:56 PM,1.21,,,
123,12/19/14 02:55:43 PM,1.22,,,
124,12/19/14 03:03:15 PM,1.23,,,
125,12/19/14 03:03:16 PM,1.24,,,
126,12/19/14 03:11:38 PM,1.25,,,
127,12/19/14 03:16:35 PM,1.26,,,
128,12/19/14 03:16:36 PM,1.27,,,
129,12/19/14 03:23:01 PM,1.28,,,
130,12/19/14 03:26:08 PM,1.29,,,
131,12/19/14 03:27:54 PM,1.30,,,
132,12/19/14 03:31:28 PM,1.31,,,
133,12/19/14 03:31:29 PM,1.32,,,
134,12/19/14 03:39:52 PM,1.33,,,
135,12/19/14 03:46:34 PM,1.34,,,
136,12/19/14 03:46:35 PM,1.35,,,
137,12/19/14 03:51:21 PM,1.36,,,
138,12/19/14 03:53:45 PM,1.37,,,
139,12/19/14 03:59:56 PM,1.38,,,
140,12/19/14 04:15:58 PM,1.39,,,
141,12/19/14 04:22:29 PM,1.40,,,
142,12/19/14 04:26:06 PM,1.41,,,
143,12/19/14 04:26:07 PM,1.42,,,
144,12/19/14 04:32:57 PM,1.43,,,
145,12/19/14 04:35:42 PM,1.44,,,
146,12/19/14 04:47:51 PM,1.45,,,
147,12/19/14 05:07:26 PM,1.46,,,
148,12/19/14 05:16:24 PM,1.47,,,
149,12/19/14 05:31:31 PM,1.48,,,
150,12/19/14 05:40:56 PM,1.49,,,
151,12/19/14 05:45:45 PM,1.50,,,
152,12/19/14 05:45:46 PM,1.51,,,
153,12/19/14 05:59:55 PM,1.52,,,
154,12/19/14 06:05:31 PM,1.53,,,
155,12/19/14 06:10:52 PM,1.54,,,
156,12/19/14 06:25:27 PM,1.55,,,
157,12/19/14 06:30:30 PM,1.56,,,
158,12/19/14 06:35:27 PM,1.57,,,
159,12/19/14 07:02:16 PM,1.58,,,
160,12/19/14 07:21:24 PM,1.59,,,
161,12/19/14 07:32:00 PM,1.60,,,
162,12/19/14 07:38:15 PM,1.61,,,
163,12/19/14 07:53:57 PM,1.62,,,
164,12/19/14 08:04:21 PM,1.63,,,
165,12/19/14 08:18:12 PM,1.64,,,
166,12/19/14 08:25:27 PM,1.65,,,
167,12/19/14 08:55:55 PM,1.66,,,
168,12/19/14 09:06:20 PM,1.67,,,
169,12/19/14 09:06:21 PM,1.68,,,
170,12/19/14 09:10:41 PM,1.69,,,
171,12/19/14 09:34:48 PM,1.70,,,
172,12/19/14 09:53:18 PM,1.71,,,
173,12/19/14 10:23:39 PM,1.72,,,
174,12/19/14 10:41:48 PM,1.73,,,
175,12/19/14 10:47:43 PM,1.74,,,
176,12/19/14 10:56:28 PM,1.75,,,
177,12/19/14 11:04:11 PM,1.76,,,
178,12/19/14 11:43:37 PM,1.77,,,
179,12/20/14 12:51:47 AM,1.78,,,
180,12/20/14 12:51:48 AM,1.79,,,
181,12/20/14 02:25:35 AM,1.80,,,
182,12/20/14 02:47:31 AM,1.81,,,
183,12/20/14 04:18:16 AM,1.82,,,
184,12/20/14 04:22:08 AM,1.83,,,
185,12/20/14 04:27:17 AM,1.84,,,
186,12/20/14 04:30:47 AM,1.85,,,
187,12/20/14 04:31:22 AM,1.86,,,
188,12/20/14 04:31:47 AM,1.87,,,
189,12/20/14 04:32:15 AM,1.88,,,
190,12/20/14 04:32:35 AM,1.89,,,
191,12/20/14 04:33:01 AM,1.90,,,
192,12/20/14 04:33:23 AM,1.91,,,
193,12/20/14 04:33:50 AM,1.92,,,
194,12/20/14 04:34:23 AM,1.93,,,
195,12/20/14 04:35:29 AM,1.94,,,
196,12/20/14 04:36:58 AM,1.95,,,
197,12/20/14 04:38:08 AM,1.96,,,
198,12/20/14 04:38:46 AM,1.97,,,
199,12/20/14 04:39:22 AM,1.98,,,
200,12/20/14 04:39:45 AM,1.99,,,
201,12/20/14 04:39:46 AM,2.00,,,
202,12/20/14 04:40:16 AM,2.01,,,
203,12/20/14 04:40:48 AM,2.02,,,
204,12/20/14 04:41:27 AM,2.03,,,
205,12/20/14 04:42:02 AM,2.04,,,
206,12/20/14 04:42:53 AM,2.05,,,
207,12/20/14 04:43:50 AM,2.06,,,
208,12/20/14 04:43:51 AM,2.07,,,
209,12/20/14 04:47:19 AM,2.08,,,
210,12/20/14 04:52:28 AM,2.09,,,
211,12/20/14 04:54:33 AM,2.10,,,
212,12/20/14 04:58:32 AM,2.11,,,
213,12/20/14 04:58:33 AM,2.12,,,
214,12/20/14 05:04:55 AM,2.13,,,
215,12/20/14 05:10:52 AM,2.14,,,
216,12/20/14 05:34:22 AM,2.15,,,
217,12/20/14 10:23:05 PM,2.16,,,
218,12/20/14 10:54:15 PM,2.17,,,
219,12/20/14 11:43:35 PM,2.18,,,
220,12/21/14 12:48:37 AM,2.19,,,
221,12/21/14 01:54:16 AM,2.20,,,
222,12/21/14 04:53:19 AM,2.21,,,
223,12/21/14 07:03:31 AM,2.22,,,
224,12/23/14 10:12:28 AM,,Logged,,
225,12/23/14 10:12:41 AM,2.22,,Logged,Logged
