"Plot Title: RLNF"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Detached (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Stopped (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
96,03/22/15 10:57:53 PM,0.94,,,,
97,03/22/15 10:59:40 PM,0.95,,,,
98,03/22/15 11:01:15 PM,0.96,,,,
99,03/22/15 11:03:51 PM,0.97,,,,
100,03/22/15 11:03:52 PM,0.98,,,,
101,03/22/15 11:08:46 PM,0.99,,,,
102,03/22/15 11:20:42 PM,1.00,,,,
103,03/22/15 11:32:37 PM,1.01,,,,
104,03/22/15 11:37:41 PM,1.02,,,,
105,03/22/15 11:37:42 PM,1.03,,,,
106,03/22/15 11:38:59 PM,1.04,,,,
107,03/22/15 11:39:49 PM,1.05,,,,
108,03/22/15 11:41:35 PM,1.06,,,,
109,03/22/15 11:44:04 PM,1.07,,,,
110,03/22/15 11:46:21 PM,1.08,,,,
111,03/22/15 11:52:42 PM,1.09,,,,
112,03/22/15 11:59:05 PM,1.10,,,,
113,03/23/15 12:02:41 AM,1.11,,,,
114,03/23/15 12:02:42 AM,1.12,,,,
115,03/23/15 12:10:27 AM,1.13,,,,
116,03/23/15 12:10:28 AM,1.14,,,,
117,03/23/15 12:19:57 AM,1.15,,,,
118,03/23/15 12:22:06 AM,1.16,,,,
119,03/23/15 12:40:12 AM,1.17,,,,
120,03/23/15 05:17:31 AM,1.18,,,,
121,03/23/15 10:55:57 AM,1.19,,,,
122,03/23/15 10:55:58 AM,1.20,,,,
123,03/25/15 10:03:47 AM,,,Logged,,
124,03/25/15 10:03:52 AM,1.20,,,Logged,Logged
