"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
32,01/27/19 05:00:00 PM,55.364,,,,,
33,01/27/19 06:00:00 PM,50.643,,,,,
34,01/27/19 07:00:00 PM,48.871,,,,,
35,01/27/19 08:00:00 PM,47.088,,,,,
36,01/27/19 09:00:00 PM,46.548,,,,,
37,01/27/19 10:00:00 PM,46.369,,,,,
38,01/27/19 11:00:00 PM,46.188,,,,,
39,01/28/19 12:00:00 AM,43.466,,,,,
40,01/28/19 01:00:00 AM,43.282,,,,,
41,01/28/19 02:00:00 AM,43.466,,,,,
42,01/28/19 03:00:00 AM,44.195,,,,,
43,01/28/19 04:00:00 AM,44.379,,,,,
44,01/28/19 05:00:00 AM,43.648,,,,,
45,01/28/19 06:00:00 AM,44.195,,,,,
46,01/28/19 07:00:00 AM,44.195,,,,,
47,01/28/19 08:00:00 AM,45.286,,,,,
48,01/28/19 09:00:00 AM,49.582,,,,,
49,01/28/19 10:00:00 AM,53.973,,,,,
50,01/28/19 11:00:00 AM,70.824,,,,,
51,01/28/19 12:00:00 PM,73.062,,,,,
52,01/28/19 01:00:00 PM,64.139,,,,,
53,01/28/19 02:00:00 PM,63.797,,,,,
54,01/28/19 03:00:00 PM,66.022,,,,,
55,01/28/19 04:00:00 PM,64.996,,,,,
56,01/28/19 05:00:00 PM,60.368,,,,,
57,01/28/19 06:00:00 PM,56.404,,,,,
58,01/28/19 07:00:00 PM,54.147,,,,,
59,01/28/19 08:00:00 PM,52.050,,,,,
60,01/28/19 09:00:00 PM,51.523,,,,,
61,01/28/19 10:00:00 PM,49.582,,,,,
62,01/28/19 11:00:00 PM,46.908,,,,,
63,01/29/19 12:00:00 AM,46.369,,,,,
64,01/29/19 01:00:00 AM,44.560,,,,,
65,01/29/19 02:00:00 AM,43.099,,,,,
66,01/29/19 03:00:00 AM,43.466,,,,,
67,01/29/19 04:00:00 AM,44.560,,,,,
68,01/29/19 05:00:00 AM,45.828,,,,,
69,01/29/19 06:00:00 AM,46.188,,,,,
70,01/29/19 07:00:00 AM,46.908,,,,,
71,01/29/19 08:00:00 AM,48.339,,,,,
72,01/29/19 09:00:00 AM,51.699,,,,,
73,01/29/19 10:00:00 AM,60.883,,,,,
74,01/29/19 11:00:00 AM,68.592,,,,,
75,01/29/19 12:00:00 PM,72.718,,,,,
76,01/29/19 01:00:00 PM,64.139,,,,,
77,01/29/19 02:00:00 PM,63.797,,,,,
78,01/29/19 03:00:00 PM,59.680,,,,,
79,01/29/19 04:00:00 PM,57.785,,,,,
80,01/29/19 05:00:00 PM,55.364,,,,,
81,01/29/19 06:00:00 PM,50.995,,,,,
82,01/29/19 07:00:00 PM,48.517,,,,,
83,01/29/19 08:00:00 PM,47.088,,,,,
84,01/29/19 09:00:00 PM,45.828,,,,,
85,01/29/19 10:00:00 PM,46.188,,,,,
86,01/29/19 11:00:00 PM,47.266,,,,,
87,01/30/19 12:00:00 AM,48.517,,,,,
88,01/30/19 01:00:00 AM,47.982,,,,,
89,01/30/19 02:00:00 AM,46.008,,,,,
90,01/30/19 03:00:00 AM,45.466,,,,,
91,01/30/19 04:00:00 AM,45.104,,,,,
92,01/30/19 05:00:00 AM,45.286,,,,,
93,01/30/19 06:00:00 AM,45.104,,,,,
94,01/30/19 07:00:00 AM,43.282,,,,,
95,01/30/19 08:00:00 AM,42.548,,,,,
96,01/30/19 09:00:00 AM,44.922,,,,,
97,01/30/19 10:00:00 AM,51.523,,,,,
98,01/30/19 11:00:00 AM,67.392,,,,,
99,01/30/19 12:00:00 PM,61.569,,,,,
100,01/30/19 01:00:00 PM,62.254,,,,,
101,01/30/19 02:00:00 PM,62.083,,,,,
102,01/30/19 03:00:00 PM,58.476,,,,,
103,01/30/19 04:00:00 PM,57.268,,,,,
104,01/30/19 05:00:00 PM,56.057,,,,,
105,01/30/19 06:00:00 PM,53.798,,,,,
106,01/30/19 07:00:00 PM,52.925,,,,,
107,01/30/19 08:00:00 PM,51.699,,,,,
108,01/30/19 09:00:00 PM,51.699,,,,,
109,01/30/19 09:36:37 PM,,0.01,,,,
110,01/30/19 09:38:12 PM,,0.02,,,,
111,01/30/19 10:00:00 PM,51.523,,,,,
112,01/30/19 10:35:03 PM,,0.03,,,,
113,01/30/19 10:40:29 PM,,0.04,,,,
114,01/30/19 10:43:44 PM,,0.05,,,,
115,01/30/19 10:45:29 PM,,0.06,,,,
116,01/30/19 10:46:55 PM,,0.07,,,,
117,01/30/19 10:47:59 PM,,0.08,,,,
118,01/30/19 10:49:38 PM,,0.09,,,,
119,01/30/19 10:51:13 PM,,0.10,,,,
120,01/30/19 10:56:11 PM,,0.11,,,,
121,01/30/19 10:59:40 PM,,0.12,,,,
122,01/30/19 11:00:00 PM,50.995,,,,,
123,01/30/19 11:03:24 PM,,0.13,,,,
124,01/30/19 11:06:16 PM,,0.14,,,,
125,01/30/19 11:18:38 PM,,0.15,,,,
126,01/30/19 11:26:55 PM,,0.16,,,,
127,01/30/19 11:40:47 PM,,0.17,,,,
128,01/30/19 11:44:13 PM,,0.18,,,,
129,01/30/19 11:46:15 PM,,0.19,,,,
130,01/30/19 11:47:45 PM,,0.20,,,,
131,01/30/19 11:49:15 PM,,0.21,,,,
132,01/30/19 11:50:41 PM,,0.22,,,,
133,01/30/19 11:53:18 PM,,0.23,,,,
134,01/30/19 11:55:46 PM,,0.24,,,,
135,01/31/19 12:00:00 AM,50.466,,,,,
136,01/31/19 12:01:38 AM,,0.25,,,,
137,01/31/19 12:04:08 AM,,0.26,,,,
138,01/31/19 12:06:48 AM,,0.27,,,,
139,01/31/19 12:10:42 AM,,0.28,,,,
140,01/31/19 12:13:56 AM,,0.29,,,,
141,01/31/19 12:17:40 AM,,0.30,,,,
142,01/31/19 12:21:43 AM,,0.31,,,,
143,01/31/19 12:25:27 AM,,0.32,,,,
144,01/31/19 12:30:28 AM,,0.33,,,,
145,01/31/19 12:32:40 AM,,0.34,,,,
146,01/31/19 12:37:06 AM,,0.35,,,,
147,01/31/19 12:40:59 AM,,0.36,,,,
148,01/31/19 12:48:23 AM,,0.37,,,,
149,01/31/19 12:51:07 AM,,0.38,,,,
150,01/31/19 12:53:38 AM,,0.39,,,,
151,01/31/19 12:56:21 AM,,0.40,,,,
152,01/31/19 01:00:00 AM,50.643,,,,,
153,01/31/19 01:01:39 AM,,0.41,,,,
154,01/31/19 01:04:05 AM,,0.42,,,,
155,01/31/19 01:06:58 AM,,0.43,,,,
156,01/31/19 01:09:14 AM,,0.44,,,,
157,01/31/19 01:12:24 AM,,0.45,,,,
158,01/31/19 01:14:42 AM,,0.46,,,,
159,01/31/19 01:18:33 AM,,0.47,,,,
160,01/31/19 01:21:54 AM,,0.48,,,,
161,01/31/19 01:27:44 AM,,0.49,,,,
162,01/31/19 01:33:27 AM,,0.50,,,,
163,01/31/19 01:38:18 AM,,0.51,,,,
164,01/31/19 01:42:03 AM,,0.52,,,,
165,01/31/19 01:44:54 AM,,0.53,,,,
166,01/31/19 01:47:41 AM,,0.54,,,,
167,01/31/19 01:54:43 AM,,0.55,,,,
168,01/31/19 01:59:20 AM,,0.56,,,,
169,01/31/19 02:00:00 AM,50.819,,,,,
170,01/31/19 02:02:45 AM,,0.57,,,,
171,01/31/19 02:05:21 AM,,0.58,,,,
172,01/31/19 02:07:50 AM,,0.59,,,,
173,01/31/19 02:09:54 AM,,0.60,,,,
174,01/31/19 02:13:10 AM,,0.61,,,,
175,01/31/19 02:15:33 AM,,0.62,,,,
176,01/31/19 02:18:30 AM,,0.63,,,,
177,01/31/19 02:20:06 AM,,0.64,,,,
178,01/31/19 02:21:36 AM,,0.65,,,,
179,01/31/19 02:22:58 AM,,0.66,,,,
180,01/31/19 02:24:45 AM,,0.67,,,,
181,01/31/19 02:26:28 AM,,0.68,,,,
182,01/31/19 02:33:55 AM,,0.69,,,,
183,01/31/19 02:49:26 AM,,0.70,,,,
184,01/31/19 03:00:00 AM,51.346,,,,,
185,01/31/19 03:18:36 AM,,0.71,,,,
186,01/31/19 03:28:14 AM,,0.72,,,,
187,01/31/19 03:47:04 AM,,0.73,,,,
188,01/31/19 04:00:00 AM,50.995,,,,,
189,01/31/19 04:22:22 AM,,0.74,,,,
190,01/31/19 04:29:54 AM,,0.75,,,,
191,01/31/19 04:37:26 AM,,0.76,,,,
192,01/31/19 04:52:06 AM,,0.77,,,,
193,01/31/19 05:00:00 AM,51.172,,,,,
194,01/31/19 05:47:01 AM,,0.78,,,,
195,01/31/19 06:00:00 AM,51.172,,,,,
196,01/31/19 07:00:00 AM,51.172,,,,,
197,01/31/19 08:00:00 AM,52.225,,,,,
198,01/31/19 09:00:00 AM,51.346,,,,,
199,01/31/19 10:00:00 AM,54.669,,,,,
200,01/31/19 11:00:00 AM,64.996,,,,,
201,01/31/19 12:00:00 PM,64.825,,,,,
202,01/31/19 01:00:00 PM,63.111,,,,,
203,01/31/19 02:00:00 PM,66.366,,,,,
204,01/31/19 03:00:00 PM,59.680,,,,,
205,01/31/19 04:00:00 PM,56.750,,,,,
206,01/31/19 05:00:00 PM,53.449,,,,,
207,01/31/19 06:00:00 PM,50.995,,,,,
208,01/31/19 07:00:00 PM,48.339,,,,,
209,01/31/19 08:00:00 PM,47.982,,,,,
210,01/31/19 09:00:00 PM,50.466,,,,,
211,01/31/19 10:00:00 PM,53.100,,,,,
212,01/31/19 10:59:12 PM,,0.79,,,,
213,01/31/19 11:00:00 PM,52.750,,,,,
214,02/01/19 12:00:00 AM,52.576,,,,,
215,02/01/19 01:00:00 AM,52.225,,,,,
216,02/01/19 02:00:00 AM,51.523,,,,,
217,02/01/19 03:00:00 AM,50.995,,,,,
218,02/01/19 04:00:00 AM,49.759,,,,,
219,02/01/19 05:00:00 AM,48.871,,,,,
220,02/01/19 06:00:00 AM,47.624,,,,,
221,02/01/19 07:00:00 AM,49.050,,,,,
222,02/01/19 08:00:00 AM,50.643,,,,,
223,02/01/19 09:00:00 AM,53.274,,,,,
224,02/01/19 10:00:00 AM,58.131,,,,,
225,02/01/19 11:00:00 AM,59.508,,,,,
226,02/01/19 12:00:00 PM,59.508,,,,,
227,02/01/19 01:00:00 PM,60.024,,,,,
228,02/01/19 02:00:00 PM,57.268,,,,,
229,02/01/19 03:00:00 PM,57.614,,,,,
230,02/01/19 04:00:00 PM,56.923,,,,,
231,02/01/19 04:16:17 PM,,0.80,,,,
232,02/01/19 04:32:48 PM,,0.81,,,,
233,02/01/19 04:38:53 PM,,0.82,,,,
234,02/01/19 04:49:24 PM,,0.83,,,,
235,02/01/19 04:58:53 PM,,0.84,,,,
236,02/01/19 05:00:00 PM,52.925,,,,,
237,02/01/19 05:10:06 PM,,0.85,,,,
238,02/01/19 05:20:12 PM,,0.86,,,,
239,02/01/19 05:28:01 PM,,0.87,,,,
240,02/01/19 05:34:27 PM,,0.88,,,,
241,02/01/19 05:41:44 PM,,0.89,,,,
242,02/01/19 05:46:26 PM,,0.90,,,,
243,02/01/19 05:53:55 PM,,0.91,,,,
244,02/01/19 06:00:00 PM,52.225,,,,,
245,02/01/19 06:02:35 PM,,0.92,,,,
246,02/01/19 06:19:07 PM,,0.93,,,,
247,02/01/19 06:23:49 PM,,0.94,,,,
248,02/01/19 06:28:01 PM,,0.95,,,,
249,02/01/19 06:31:12 PM,,0.96,,,,
250,02/01/19 06:33:01 PM,,0.97,,,,
251,02/01/19 06:34:08 PM,,0.98,,,,
252,02/01/19 06:36:00 PM,,0.99,,,,
253,02/01/19 06:37:07 PM,,1.00,,,,
254,02/01/19 06:38:58 PM,,1.01,,,,
255,02/01/19 06:41:36 PM,,1.02,,,,
256,02/01/19 06:46:34 PM,,1.03,,,,
257,02/01/19 06:50:56 PM,,1.04,,,,
258,02/01/19 06:54:41 PM,,1.05,,,,
259,02/01/19 07:00:00 PM,52.225,,,,,
260,02/01/19 07:00:13 PM,,1.06,,,,
261,02/01/19 07:15:22 PM,,1.07,,,,
262,02/01/19 07:22:04 PM,,1.08,,,,
263,02/01/19 07:50:36 PM,,1.09,,,,
264,02/01/19 07:53:33 PM,,1.10,,,,
265,02/01/19 07:58:35 PM,,1.11,,,,
266,02/01/19 08:00:00 PM,51.699,,,,,
267,02/01/19 08:03:55 PM,,1.12,,,,
268,02/01/19 08:11:59 PM,,1.13,,,,
269,02/01/19 08:14:55 PM,,1.14,,,,
270,02/01/19 08:18:21 PM,,1.15,,,,
271,02/01/19 08:20:29 PM,,1.16,,,,
272,02/01/19 08:23:20 PM,,1.17,,,,
273,02/01/19 08:25:47 PM,,1.18,,,,
274,02/01/19 08:29:27 PM,,1.19,,,,
275,02/01/19 08:33:20 PM,,1.20,,,,
276,02/01/19 08:37:28 PM,,1.21,,,,
277,02/01/19 08:40:26 PM,,1.22,,,,
278,02/01/19 08:44:50 PM,,1.23,,,,
279,02/01/19 08:47:16 PM,,1.24,,,,
280,02/01/19 08:52:29 PM,,1.25,,,,
281,02/01/19 08:57:53 PM,,1.26,,,,
282,02/01/19 09:00:00 PM,51.523,,,,,
283,02/01/19 09:07:35 PM,,1.27,,,,
284,02/01/19 09:13:11 PM,,1.28,,,,
285,02/01/19 09:19:14 PM,,1.29,,,,
286,02/01/19 09:23:29 PM,,1.30,,,,
287,02/01/19 09:28:21 PM,,1.31,,,,
288,02/01/19 09:31:18 PM,,1.32,,,,
289,02/01/19 09:34:02 PM,,1.33,,,,
290,02/01/19 09:36:44 PM,,1.34,,,,
291,02/01/19 09:40:58 PM,,1.35,,,,
292,02/01/19 09:48:31 PM,,1.36,,,,
293,02/01/19 09:53:16 PM,,1.37,,,,
294,02/01/19 09:56:02 PM,,1.38,,,,
295,02/01/19 10:00:00 PM,51.874,,,,,
296,02/01/19 10:01:37 PM,,1.39,,,,
297,02/01/19 10:04:45 PM,,1.40,,,,
298,02/01/19 10:10:10 PM,,1.41,,,,
299,02/01/19 10:17:15 PM,,1.42,,,,
300,02/01/19 10:27:49 PM,,1.43,,,,
301,02/01/19 10:31:04 PM,,1.44,,,,
302,02/01/19 10:33:00 PM,,1.45,,,,
303,02/01/19 10:35:28 PM,,1.46,,,,
304,02/01/19 10:37:29 PM,,1.47,,,,
305,02/01/19 10:38:52 PM,,1.48,,,,
306,02/01/19 10:41:11 PM,,1.49,,,,
307,02/01/19 10:42:31 PM,,1.50,,,,
308,02/01/19 10:44:35 PM,,1.51,,,,
309,02/01/19 10:46:53 PM,,1.52,,,,
310,02/01/19 10:48:45 PM,,1.53,,,,
311,02/01/19 10:50:15 PM,,1.54,,,,
312,02/01/19 10:52:49 PM,,1.55,,,,
313,02/01/19 10:55:19 PM,,1.56,,,,
314,02/01/19 10:58:35 PM,,1.57,,,,
315,02/01/19 11:00:00 PM,51.523,,,,,
316,02/01/19 11:03:27 PM,,1.58,,,,
317,02/01/19 11:10:31 PM,,1.59,,,,
318,02/01/19 11:29:35 PM,,1.60,,,,
319,02/01/19 11:59:40 PM,,1.61,,,,
320,02/02/19 12:00:00 AM,52.050,,,,,
321,02/02/19 12:08:05 AM,,1.62,,,,
322,02/02/19 12:12:15 AM,,1.63,,,,
323,02/02/19 12:13:26 AM,,1.64,,,,
324,02/02/19 12:14:54 AM,,1.65,,,,
325,02/02/19 12:16:56 AM,,1.66,,,,
326,02/02/19 12:21:34 AM,,1.67,,,,
327,02/02/19 12:26:50 AM,,1.68,,,,
328,02/02/19 12:37:53 AM,,1.69,,,,
329,02/02/19 12:39:05 AM,,1.70,,,,
330,02/02/19 12:40:24 AM,,1.71,,,,
331,02/02/19 12:41:32 AM,,1.72,,,,
332,02/02/19 12:56:52 AM,,1.73,,,,
333,02/02/19 01:00:00 AM,51.699,,,,,
334,02/02/19 01:00:55 AM,,1.74,,,,
335,02/02/19 01:03:12 AM,,1.75,,,,
336,02/02/19 01:04:36 AM,,1.76,,,,
337,02/02/19 01:09:08 AM,,1.77,,,,
338,02/02/19 01:17:36 AM,,1.78,,,,
339,02/02/19 01:20:43 AM,,1.79,,,,
340,02/02/19 01:21:45 AM,,1.80,,,,
341,02/02/19 01:23:18 AM,,1.81,,,,
342,02/02/19 01:25:00 AM,,1.82,,,,
343,02/02/19 01:28:01 AM,,1.83,,,,
344,02/02/19 01:34:03 AM,,1.84,,,,
345,02/02/19 01:44:12 AM,,1.85,,,,
346,02/02/19 01:55:57 AM,,1.86,,,,
347,02/02/19 02:00:00 AM,52.225,,,,,
348,02/02/19 03:00:00 AM,52.750,,,,,
349,02/02/19 03:03:22 AM,,1.87,,,,
350,02/02/19 03:13:07 AM,,1.88,,,,
351,02/02/19 03:21:11 AM,,1.89,,,,
352,02/02/19 03:24:15 AM,,1.90,,,,
353,02/02/19 03:26:16 AM,,1.91,,,,
354,02/02/19 03:26:52 AM,,1.92,,,,
355,02/02/19 03:27:44 AM,,1.93,,,,
356,02/02/19 03:28:11 AM,,1.94,,,,
357,02/02/19 03:28:43 AM,,1.95,,,,
358,02/02/19 03:29:04 AM,,1.96,,,,
359,02/02/19 03:29:26 AM,,1.97,,,,
360,02/02/19 03:29:38 AM,,1.98,,,,
361,02/02/19 03:29:57 AM,,1.99,,,,
362,02/02/19 03:30:19 AM,,2.00,,,,
363,02/02/19 03:30:55 AM,,2.01,,,,
364,02/02/19 03:31:19 AM,,2.02,,,,
365,02/02/19 03:31:40 AM,,2.03,,,,
366,02/02/19 03:31:52 AM,,2.04,,,,
367,02/02/19 03:32:13 AM,,2.05,,,,
368,02/02/19 03:32:38 AM,,2.06,,,,
369,02/02/19 03:33:03 AM,,2.07,,,,
370,02/02/19 03:33:28 AM,,2.08,,,,
371,02/02/19 03:34:04 AM,,2.09,,,,
372,02/02/19 03:34:38 AM,,2.10,,,,
373,02/02/19 03:35:18 AM,,2.11,,,,
374,02/02/19 03:35:40 AM,,2.12,,,,
375,02/02/19 03:36:03 AM,,2.13,,,,
376,02/02/19 03:36:19 AM,,2.14,,,,
377,02/02/19 03:36:20 AM,,2.15,,,,
378,02/02/19 03:36:45 AM,,2.16,,,,
379,02/02/19 03:37:06 AM,,2.17,,,,
380,02/02/19 03:37:40 AM,,2.18,,,,
381,02/02/19 03:38:09 AM,,2.19,,,,
382,02/02/19 03:38:50 AM,,2.20,,,,
383,02/02/19 03:39:22 AM,,2.21,,,,
384,02/02/19 03:40:00 AM,,2.22,,,,
385,02/02/19 03:40:16 AM,,2.23,,,,
386,02/02/19 03:40:31 AM,,2.24,,,,
387,02/02/19 03:40:45 AM,,2.25,,,,
388,02/02/19 03:41:02 AM,,2.26,,,,
389,02/02/19 03:41:15 AM,,2.27,,,,
390,02/02/19 03:41:28 AM,,2.28,,,,
391,02/02/19 03:41:47 AM,,2.29,,,,
392,02/02/19 03:42:39 AM,,2.30,,,,
393,02/02/19 03:43:21 AM,,2.31,,,,
394,02/02/19 03:43:59 AM,,2.32,,,,
395,02/02/19 03:44:39 AM,,2.33,,,,
396,02/02/19 03:45:23 AM,,2.34,,,,
397,02/02/19 03:45:58 AM,,2.35,,,,
398,02/02/19 03:46:59 AM,,2.36,,,,
399,02/02/19 03:47:53 AM,,2.37,,,,
400,02/02/19 03:48:50 AM,,2.38,,,,
401,02/02/19 03:49:22 AM,,2.39,,,,
402,02/02/19 03:50:01 AM,,2.40,,,,
403,02/02/19 03:50:29 AM,,2.41,,,,
404,02/02/19 03:51:03 AM,,2.42,,,,
405,02/02/19 03:51:42 AM,,2.43,,,,
406,02/02/19 03:52:35 AM,,2.44,,,,
407,02/02/19 03:52:57 AM,,2.45,,,,
408,02/02/19 03:53:09 AM,,2.46,,,,
409,02/02/19 03:53:22 AM,,2.47,,,,
410,02/02/19 03:53:56 AM,,2.48,,,,
411,02/02/19 03:54:16 AM,,2.49,,,,
412,02/02/19 03:54:55 AM,,2.50,,,,
413,02/02/19 03:55:39 AM,,2.51,,,,
414,02/02/19 03:57:06 AM,,2.52,,,,
415,02/02/19 03:58:17 AM,,2.53,,,,
416,02/02/19 03:59:14 AM,,2.54,,,,
417,02/02/19 04:00:00 AM,50.643,,,,,
418,02/02/19 04:00:27 AM,,2.55,,,,
419,02/02/19 04:04:33 AM,,2.56,,,,
420,02/02/19 04:08:12 AM,,2.57,,,,
421,02/02/19 04:16:34 AM,,2.58,,,,
422,02/02/19 04:20:44 AM,,2.59,,,,
423,02/02/19 04:25:54 AM,,2.60,,,,
424,02/02/19 04:30:03 AM,,2.61,,,,
425,02/02/19 04:34:32 AM,,2.62,,,,
426,02/02/19 04:38:30 AM,,2.63,,,,
427,02/02/19 04:44:32 AM,,2.64,,,,
428,02/02/19 04:50:35 AM,,2.65,,,,
429,02/02/19 04:57:10 AM,,2.66,,,,
430,02/02/19 05:00:00 AM,51.172,,,,,
431,02/02/19 05:00:50 AM,,2.67,,,,
432,02/02/19 05:06:07 AM,,2.68,,,,
433,02/02/19 05:09:18 AM,,2.69,,,,
434,02/02/19 05:13:18 AM,,2.70,,,,
435,02/02/19 05:15:48 AM,,2.71,,,,
436,02/02/19 05:22:23 AM,,2.72,,,,
437,02/02/19 05:45:23 AM,,2.73,,,,
438,02/02/19 06:00:00 AM,51.172,,,,,
439,02/02/19 07:00:00 AM,52.050,,,,,
440,02/02/19 07:07:23 AM,,2.74,,,,
441,02/02/19 07:30:07 AM,,2.75,,,,
442,02/02/19 07:32:36 AM,,2.76,,,,
443,02/02/19 08:00:00 AM,51.874,,,,,
444,02/02/19 09:00:00 AM,52.925,,,,,
445,02/02/19 09:32:11 AM,,2.77,,,,
446,02/02/19 10:00:00 AM,58.820,,,,,
447,02/02/19 11:00:00 AM,60.539,,,,,
448,02/02/19 12:00:00 PM,61.227,,,,,
449,02/02/19 01:00:00 PM,63.282,,,,,
450,02/02/19 02:00:00 PM,60.712,,,,,
451,02/02/19 03:00:00 PM,58.820,,,,,
452,02/02/19 03:54:23 PM,,,Logged,,,
453,02/02/19 03:54:25 PM,,,,Logged,,
454,02/02/19 03:54:55 PM,,,,,Logged,
455,02/02/19 03:54:57 PM,,,Logged,,,
456,02/02/19 03:54:58 PM,,2.77,,Logged,,Logged
